,Date,Close
958,2024-05-09,201.7836151123047
959,2024-05-10,201.70791625976562
960,2024-05-11,201.63442993164062
961,2024-05-12,201.5631561279297
962,2024-05-13,201.4939727783203
963,2024-05-14,201.4268341064453
964,2024-05-15,201.36170959472656
965,2024-05-16,201.29849243164062
966,2024-05-17,201.2371826171875
967,2024-05-18,201.1776580810547
968,2024-05-19,201.11993408203125
969,2024-05-20,201.0639190673828
970,2024-05-21,201.0095672607422
971,2024-05-22,200.9568634033203
972,2024-05-23,200.9057159423828
973,2024-05-24,200.85609436035156
974,2024-05-25,200.80796813964844
975,2024-05-26,200.7612762451172
976,2024-05-27,200.71597290039062
977,2024-05-28,200.6720428466797
978,2024-05-29,200.62940979003906
979,2024-05-30,200.58807373046875
980,2024-05-31,200.5479736328125
981,2024-06-01,200.50906372070312
982,2024-06-02,200.47132873535156
983,2024-06-03,200.4347381591797
984,2024-06-04,200.39923095703125
985,2024-06-05,200.36480712890625
986,2024-06-06,200.33140563964844
987,2024-06-07,200.2990264892578
988,2024-06-08,200.26760864257812
989,2024-06-09,200.2371368408203
990,2024-06-10,200.2075958251953
991,2024-06-11,200.17892456054688
992,2024-06-12,200.151123046875
993,2024-06-13,200.12416076660156
994,2024-06-14,200.09803771972656
995,2024-06-15,200.0726776123047
996,2024-06-16,200.048095703125
997,2024-06-17,200.0242462158203
998,2024-06-18,200.00111389160156
999,2024-06-19,199.97869873046875
1000,2024-06-20,199.95693969726562
1001,2024-06-21,199.93585205078125
1002,2024-06-22,199.91539001464844
1003,2024-06-23,199.89556884765625
1004,2024-06-24,199.87632751464844
1005,2024-06-25,199.85769653320312
1006,2024-06-26,199.83958435058594
1007,2024-06-27,199.82205200195312
1008,2024-06-28,199.8050537109375
1009,2024-06-29,199.78857421875
1010,2024-06-30,199.77256774902344
1011,2024-07-01,199.75706481933594
1012,2024-07-02,199.7420196533203
1013,2024-07-03,199.72744750976562
1014,2024-07-04,199.71331787109375
1015,2024-07-05,199.69960021972656
1016,2024-07-06,199.68629455566406
1017,2024-07-07,199.67340087890625
1018,2024-07-08,199.66091918945312
1019,2024-07-09,199.64878845214844
1020,2024-07-10,199.6370391845703
1021,2024-07-11,199.62564086914062
1022,2024-07-12,199.61459350585938
1023,2024-07-13,199.6038818359375
1024,2024-07-14,199.59349060058594
1025,2024-07-15,199.5834197998047
1026,2024-07-16,199.57366943359375
1027,2024-07-17,199.56419372558594
1028,2024-07-18,199.55502319335938
1029,2024-07-19,199.54612731933594
1030,2024-07-20,199.5374755859375
1031,2024-07-21,199.5291290283203
1032,2024-07-22,199.52099609375
1033,2024-07-23,199.51312255859375
1034,2024-07-24,199.50550842285156
1035,2024-07-25,199.49810791015625
1036,2024-07-26,199.49093627929688
1037,2024-07-27,199.48399353027344
1038,2024-07-28,199.4772491455078
1039,2024-07-29,199.470703125
1040,2024-07-30,199.46438598632812
1041,2024-07-31,199.45823669433594
1042,2024-08-01,199.4522705078125
1043,2024-08-02,199.44650268554688
1044,2024-08-03,199.44090270996094
1045,2024-08-04,199.4354705810547
1046,2024-08-05,199.43020629882812
1047,2024-08-06,199.42510986328125
1048,2024-08-07,199.42015075683594
1049,2024-08-08,199.41534423828125
1050,2024-08-09,199.41070556640625
1051,2024-08-10,199.40618896484375
1052,2024-08-11,199.40182495117188
1053,2024-08-12,199.3975830078125
1054,2024-08-13,199.39346313476562
1055,2024-08-14,199.3894805908203
1056,2024-08-15,199.3856201171875
1057,2024-08-16,199.38186645507812
1058,2024-08-17,199.3782501220703
1059,2024-08-18,199.3747100830078
1060,2024-08-19,199.37130737304688
1061,2024-08-20,199.3679962158203
1062,2024-08-21,199.36477661132812
1063,2024-08-22,199.36167907714844
1064,2024-08-23,199.35865783691406
1065,2024-08-24,199.355712890625
1066,2024-08-25,199.3529052734375
1067,2024-08-26,199.3501434326172
1068,2024-08-27,199.3474884033203
1069,2024-08-28,199.3448944091797
1070,2024-08-29,199.34239196777344
1071,2024-08-30,199.33995056152344
1072,2024-08-31,199.3376007080078
1073,2024-09-01,199.33529663085938
1074,2024-09-02,199.33309936523438
1075,2024-09-03,199.3309326171875
1076,2024-09-04,199.32887268066406
1077,2024-09-05,199.32684326171875
1078,2024-09-06,199.32489013671875
1079,2024-09-07,199.322998046875
1080,2024-09-08,199.32115173339844
1081,2024-09-09,199.3193817138672
1082,2024-09-10,199.31764221191406
1083,2024-09-11,199.3159637451172
1084,2024-09-12,199.31436157226562
1085,2024-09-13,199.31277465820312
1086,2024-09-14,199.31124877929688
1087,2024-09-15,199.3097686767578
1088,2024-09-16,199.308349609375
1089,2024-09-17,199.30694580078125
1090,2024-09-18,199.3055877685547
1091,2024-09-19,199.30429077148438
1092,2024-09-20,199.3030242919922
1093,2024-09-21,199.3018035888672
1094,2024-09-22,199.30059814453125
1095,2024-09-23,199.2994384765625
1096,2024-09-24,199.29832458496094
1097,2024-09-25,199.29725646972656
1098,2024-09-26,199.2961883544922
1099,2024-09-27,199.295166015625
1100,2024-09-28,199.294189453125
1101,2024-09-29,199.29322814941406
1102,2024-09-30,199.29229736328125
1103,2024-10-01,199.29139709472656
1104,2024-10-02,199.29052734375
1105,2024-10-03,199.2896728515625
1106,2024-10-04,199.28884887695312
1107,2024-10-05,199.28805541992188
1108,2024-10-06,199.28729248046875
1109,2024-10-07,199.28652954101562
1110,2024-10-08,199.28579711914062
1111,2024-10-09,199.28509521484375
1112,2024-10-10,199.284423828125
1113,2024-10-11,199.2837677001953
1114,2024-10-12,199.28311157226562
1115,2024-10-13,199.28250122070312
1116,2024-10-14,199.28189086914062
1117,2024-10-15,199.28131103515625
